occurrenceStatus,species,country,locality,year,month,day
PRESENT,Ursus arctos,Estonia,Waldgebiet um Elbiku bis Straße 230 Harju-Risti-Riguldi,2018,3,29
PRESENT,Ursus arctos,Estonia,Waldgebiet um Elbiku bis Straße 230 Harju-Risti-Riguldi,2018,3,29
PRESENT,Ursus arctos,Romania,Schuler / Postavaru,2014,8,25
PRESENT,Ursus arctos,Germany,Wildpark Bad Mergentheim,2017,9,23
PRESENT,Ursus arctos,India,India,0,0,0
PRESENT,Ursus arctos,India,India,0,0,0
PRESENT,Ursus arctos,Poland,Poland,2008,7,5
PRESENT,Ursus arctos,Croatia,Croatia,0,0,0
PRESENT,Ursus arctos,Poland,Poland,2008,7,5
PRESENT,Ursus arctos,Croatia,Croatia,0,0,0
PRESENT,Ursus arctos,Croatia,Croatia,0,0,0
PRESENT,Ursus arctos,Poland,Poland,2008,7,5
PRESENT,Ursus arctos,Italy,Camiscaro,1997,5,20
PRESENT,Ursus maritimus,Canada,ESKIMO POINT,1974,10,11
PRESENT,Ursus maritimus,Canada,ARCTIC BAY,1973,11,16
PRESENT,Ursus maritimus,Argentina,Argentina,0,0,0
PRESENT,Ursus maritimus,Norway,"Norway:Norcem cave, Kjopsvik",0,0,0
PRESENT,Ursus maritimus,Norway,"Norway:Norcem cave, Kjopsvik",0,0,0
PRESENT,Ursus maritimus,Canada,"Canada:Northwest Territories, Tuktoyaktuk",0,0,0
PRESENT,Ursus maritimus,Unknown,Unknown,0,0,0
PRESENT,Ursus maritimus,Unknown,Unknown,1910,7,13
PRESENT,Ursus maritimus,South Africa,South Africa,0,0,0
PRESENT,Ursus maritimus,South Africa,South Africa,0,0,0
PRESENT,Ursus maritimus,Unknown,Unknown,0,0,0
PRESENT,Ursus maritimus,Unknown,Unknown,0,0,0
PRESENT,Ursus maritimus,Unknown,Unknown,0,0,0
PRESENT,Ursus maritimus,Unknown,Unknown,0,0,0
PRESENT,Ursus maritimus,Unknown,Unknown,0,0,0
PRESENT,Ursus maritimus,Unknown,Unknown,0,0,0
PRESENT,Ursus maritimus,Unknown,Unknown,1917,0,0
PRESENT,Ursus maritimus,Unknown,Unknown,0,0,0
PRESENT,Ursus maritimus,Norway,Norway,0,0,0
PRESENT,Ursus maritimus,Norway,Norway,0,0,0
PRESENT,Melursus ursinus,Unknown,Unknown,0,0,0
PRESENT,Melursus ursinus,"Detroit Zoo, Royal Oak, Michigan","Detroit Zoo, Royal Oak, Michigan",1973,8,20
PRESENT,Melursus ursinus,Japan,Japan,1996,1,1
PRESENT,Melursus ursinus,Oklahoma City Zoological Park,Oklahoma City Zoological Park,1978,5,17
PRESENT,Melursus ursinus,India,"Wadiaram, Karimnagar District",1962,6,3
PRESENT,Melursus ursinus,India,"Eehrai, 110 mi. N of Nagpur",1967,0,0
PRESENT,Melursus ursinus,Unknown,Unknown,0,0,0
PRESENT,Melursus ursinus,Unknown,Unknown,0,0,0
PRESENT,Melursus ursinus,Unknown,Unknown,0,0,0
PRESENT,Melursus ursinus,Unknown,Unknown,0,0,0
PRESENT,Melursus ursinus,Unknown,Unknown,0,0,0
PRESENT,Melursus ursinus,India,Goalpara; Assam,0,0,0
PRESENT,Melursus ursinus,Germany,Tierpark Berlin,0,0,0
PRESENT,Melursus ursinus,India,Banks of Brahmaputra R.; Goalpara District; Assam,0,0,0
PRESENT,Melursus ursinus,India,"20 mi. S of Sohagpur, Hoshangapur District",1965,2,0
PRESENT,Melursus ursinus,"San Francisco Zoo, San Francisco Co., California","San Francisco Zoo, San Francisco Co., California",1976,2,20
PRESENT,Melursus ursinus,India,"Wadiaram, Karimnagar District",1962,6,3
PRESENT,Melursus ursinus,Unknown,Unknown,0,0,0
PRESENT,Melursus ursinus,Unknown,Unknown,0,0,0
PRESENT,Melursus ursinus,Unknown,Unknown,0,0,0
PRESENT,Helarctos malayanus,Unknown,Unknown,0,0,0
PRESENT,Helarctos malayanus,Thailand,Thailand,0,0,0
PRESENT,Helarctos malayanus,unknown or invalid,unknown or invalid,0,0,0
PRESENT,Helarctos malayanus,Unknown,Unknown,0,0,0
PRESENT,Helarctos malayanus,Malaysia,"Rainforest Discovery Centre (RDC) Sandakan, Borneo",2015,4,16
PRESENT,Helarctos malayanus,unknown or invalid,Unknown,0,0,0
PRESENT,Helarctos malayanus,Malaysia,Sepilok; near Sandakan,1985,5,31
PRESENT,Helarctos malayanus,Gentse Dierentuin,Gentse Dierentuin,1855,1,1
PRESENT,Helarctos malayanus,Malaysia,Sepilok; near Sandakan,1985,5,26
PRESENT,Helarctos malayanus,Unknown,Unknown,1934,0,0
PRESENT,Helarctos malayanus,Asia,Asia,0,0,0
PRESENT,Helarctos malayanus,Unknown,Unknown,1922,10,14
PRESENT,Helarctos malayanus,Malaysia,"Tabin Wildlife Reserve, Sabah/Borneo",2009,7,6
PRESENT,Helarctos malayanus,Malaysia,Sepilok; near Sandakan,1985,5,31
PRESENT,Helarctos malayanus,unknown or invalid,unknown or invalid,0,0,0
PRESENT,Helarctos malayanus,unknown or invalid,unknown or invalid,1945,5,4
PRESENT,Helarctos malayanus,Unknown,Unknown,0,0,0
PRESENT,Helarctos malayanus,Unknown,Unknown,0,0,0
PRESENT,Helarctos malayanus,Unknown,Unknown,0,0,0
PRESENT,Helarctos malayanus,Unknown,Unknown,0,0,0
PRESENT,Castor canadensis,Unknown,Unknown,2012,1,1
PRESENT,Castor canadensis,Unknown,Unknown,2012,1,1
PRESENT,Castor canadensis,Unknown,Unknown,2012,1,1
PRESENT,Castor canadensis,Unknown,Unknown,0,0,0
PRESENT,Castor canadensis,Unknown,Unknown,0,0,0
PRESENT,Castor canadensis,Unknown,Unknown,0,0,0
PRESENT,Castor canadensis,Unknown,Unknown,0,0,0
PRESENT,Castor canadensis,Unknown,Unknown,0,0,0
PRESENT,Castor canadensis,Unknown,Unknown,0,0,0
PRESENT,Castor canadensis,Unknown,Unknown,0,0,0
PRESENT,Castor canadensis,Unknown,Unknown,0,0,0
PRESENT,Castor canadensis,Unknown,Unknown,0,0,0
PRESENT,Castor canadensis,Unknown,Unknown,0,0,0
PRESENT,Castor canadensis,Canada,"Vancouver Island, British Columbia",0,0,0
PRESENT,Castor canadensis,Canada,"N.W.C. of Vancouvers Island, British  Columbia",0,0,0
PRESENT,Castor canadensis,Finland,Finland | Ilomantsi | Suomujoki,1970,5,1
PRESENT,Castor canadensis,Canada,"Vancouvers Island, British Columbia",0,0,0
PRESENT,Castor canadensis,Finland,Finland | Ilomantsi | Kortojoki,1971,4,30
PRESENT,Castor canadensis,Finland,Finland | Ilomantsi | Alajoki,1971,5,17
PRESENT,Castor canadensis,Finland,Finland | Lieksa | Hukanlampi,1973,9,17
PRESENT,Bettongia penicillata,Unknown,Unknown,0,0,0
PRESENT,Bettongia penicillata,Unknown,Unknown,0,0,0
PRESENT,Bettongia penicillata,Unknown,Unknown,0,0,0
PRESENT,Bettongia penicillata,Unknown,Unknown,2002,11,2
PRESENT,Bettongia penicillata,Unknown,Unknown,0,0,0
PRESENT,Bettongia penicillata,Unknown,Unknown,0,0,0
PRESENT,Bettongia penicillata,Unknown,Unknown,0,0,0
PRESENT,Bettongia penicillata,Australia,Australia,2016,4,6
PRESENT,Bettongia penicillata,United States of America,BROOKFIELD ZOO AND FIELD MUSEUM,1981,3,2
PRESENT,Bettongia penicillata,Unknown,Unknown,0,0,0
PRESENT,Bettongia penicillata,unknown or invalid,unknown or invalid,1980,3,26
PRESENT,Bettongia penicillata,unknown or invalid,unknown or invalid,1987,4,14
PRESENT,Bettongia penicillata,unknown or invalid,unknown or invalid,1995,0,0
PRESENT,Bettongia penicillata,Unknown,Unknown,0,0,0
PRESENT,Bettongia penicillata,unknown or invalid,unknown or invalid,2006,5,15
PRESENT,Bettongia penicillata,unknown or invalid,unknown or invalid,1992,0,0
PRESENT,Bettongia penicillata,unknown or invalid,unknown or invalid,1985,2,19
PRESENT,Bettongia penicillata,Unknown,Unknown,1987,4,15
PRESENT,Bettongia penicillata,unknown or invalid,unknown or invalid,1984,6,19
PRESENT,Bettongia penicillata,unknown or invalid,unknown or invalid,0,0,0
PRESENT,Arctictis binturong,Indonesia,Dinga,1896,10,4
PRESENT,Arctictis binturong,Indonesia,Indonesia,1873,1,10
PRESENT,Arctictis binturong,Indonesia,Indonesia,0,0,0
PRESENT,Arctictis binturong,Unknown,Unknown,0,0,0
PRESENT,Arctictis binturong,Indonesia,Indonesia,1936,1,1
PRESENT,Arctictis binturong,Indonesia,Indonesia,0,0,0
PRESENT,Arctictis binturong,Indonesia,Indonesia,1873,1,10
PRESENT,Arctictis binturong,unknown or invalid,Unknown,1943,1,19
PRESENT,Arctictis binturong,United States of America,Honolulu Zoo (captive animal),0,0,0
PRESENT,Arctictis binturong,unspecified,unspecified,1945,6,4
PRESENT,Arctictis binturong,unknown or invalid,unknown or invalid,1998,9,4
PRESENT,Arctictis binturong,unspecified,unspecified,1945,6,4
PRESENT,Arctictis binturong,Unknown,Unknown,0,0,0
PRESENT,Arctictis binturong,Unknown,Unknown,0,0,0
PRESENT,Arctictis binturong,Thailand,Thailand,2018,12,31
PRESENT,Arctictis binturong,Unknown,Unknown,0,0,0
PRESENT,Arctictis binturong,Unknown,Unknown,0,0,0
PRESENT,Arctictis binturong,Unknown,Unknown,0,0,0
PRESENT,Arctictis binturong,Unknown,Unknown,0,0,0
PRESENT,Arctictis binturong,Unknown,Unknown,0,0,0
PRESENT,Paradisaea raggiana,Papua New Guinea,Papua New Guinea,0,0,0
PRESENT,Paradisaea raggiana,Papua New Guinea,Papua New Guinea,0,0,0
PRESENT,Paradisaea raggiana,Papua New Guinea,Papua New Guinea,0,0,0
PRESENT,Paradisaea raggiana,Papua New Guinea,Papua New Guinea,0,0,0
PRESENT,Paradisaea raggiana,Papua New Guinea,Papua New Guinea,1870,1,1
PRESENT,Paradisaea raggiana,Papua New Guinea,Papua New Guinea,1926,1,1
PRESENT,Paradisaea raggiana,Papua New Guinea,Papua New Guinea,1932,1,1
PRESENT,Paradisaea raggiana,Papua New Guinea,Papua New Guinea,1926,1,1
PRESENT,Paradisaea raggiana,Unknown,Unknown,0,0,0
PRESENT,Paradisaea raggiana,Papua New Guinea,Papua New Guinea,0,0,0
PRESENT,Paradisaea raggiana,No specific locality recorded.,No specific locality recorded.,0,0,0
PRESENT,Paradisaea raggiana,Papua New Guinea,-,1879,0,0
PRESENT,Paradisaea raggiana,Papua New Guinea,Papua New Guinea,0,0,0
PRESENT,Paradisaea raggiana,Papua New Guinea,Papua New Guinea,0,0,0
PRESENT,Paradisaea raggiana,Papua New Guinea,-,0,0,0
PRESENT,Paradisaea raggiana,Papua New Guinea,Station Mt. Hagen,0,0,0
PRESENT,Paradisaea raggiana,Unknown,Unknown,0,0,0
PRESENT,Paradisaea raggiana,Papua New Guinea,Owen Stanley Range,0,0,0
PRESENT,Paradisaea raggiana,Papua New Guinea,""" Victoria District """,0,0,0
PRESENT,Paradisaea raggiana,Papua New Guinea,Atrolabe Range,0,0,0
PRESENT,Irena puella,India,"In river valley forests, Subansiri area",0,0,0
PRESENT,Irena puella,Unknown,Unknown,0,0,0
PRESENT,Irena puella,India,India,0,0,0
PRESENT,Irena puella,Thailand,SIAM,0,0,0
PRESENT,Irena puella,Thailand,DOI SONTEB,0,0,0
PRESENT,Irena puella,Myanmar,MEPLI,0,0,0
PRESENT,Irena puella,Thailand,CHANTABOON; SIAM,0,0,0
PRESENT,Irena puella,Thailand,NAKON SRITHAMARAT;,0,0,0
PRESENT,Irena puella,Thailand,CHIENG MAI; N. SIAM,0,0,0
PRESENT,Irena puella,Thailand,KHUN TAN; SIAM,0,0,0
PRESENT,Irena puella,Thailand,KHUN TAN; SIAM,0,0,0
PRESENT,Irena puella,Thailand,KHUN TAN; SIAM,0,0,0
PRESENT,Irena puella,Thailand,WATPA; E.C. SIAM,0,0,0
PRESENT,Irena puella,Thailand,RAYONG; S.C. SIAM,0,0,0
PRESENT,Irena puella,Thailand,WATPA; E.C. SIAM,0,0,0
PRESENT,Irena puella,Thailand,"KHAO BHANAM BENCHA, PEN. SIAM",0,0,0
PRESENT,Irena puella,Thailand,"WATER FALL TRANG, PEN. SIAM",0,0,0
PRESENT,Irena puella,Thailand,"NONG TAO; TRANG, PEN. SIAM",0,0,0
PRESENT,Irena puella,Thailand,KHOA NOK WUA; LAT 11'4,0,0,0
PRESENT,Irena puella,Thailand,"KHAO BHANAM BENCHA, PEN. SIAM",0,0,0
PRESENT,Chilabothrus subflavus,Unknown,Unknown,0,0,0
PRESENT,Chilabothrus subflavus,Unknown,Unknown,0,0,0
PRESENT,Chilabothrus subflavus,Unknown,Unknown,0,0,0
PRESENT,Chilabothrus subflavus,Unknown,Unknown,0,0,0
PRESENT,Chilabothrus subflavus,Earth,Earth,0,0,0
PRESENT,Chilabothrus subflavus,[No locality data],[No locality data],0,0,0
PRESENT,Chilabothrus subflavus,Jamaica,Jamaica,2011,4,19
PRESENT,Chilabothrus subflavus,Cuba,Cuba,0,0,0
PRESENT,Chilabothrus subflavus,Jamaica,Jamaica,2018,2,17
PRESENT,Chilabothrus subflavus,Jamaica,Jamaica,0,0,0
PRESENT,Chilabothrus subflavus,Jamaica,Jamaica,2015,2,26
PRESENT,Chilabothrus subflavus,Unknown,Unknown,0,0,0
PRESENT,Chilabothrus subflavus,Unknown,Unknown,0,0,0
PRESENT,Chilabothrus subflavus,Jamaica,"Mora, University College of West Indies",0,0,0
PRESENT,Chilabothrus subflavus,"Nachzucht, Eltern aus Kuba","Nachzucht, Eltern aus Kuba",0,0,0
PRESENT,Chilabothrus subflavus,Cuba,Cuba,0,0,0
PRESENT,Chilabothrus subflavus,"Nachzucht, Eltern aus Kuba","Nachzucht, Eltern aus Kuba",0,0,0
PRESENT,Chilabothrus subflavus,"Nachzucht, Eltern aus Kuba","Nachzucht, Eltern aus Kuba",0,0,0
PRESENT,Chilabothrus subflavus,Jamaica,"Mora, University College of West Indies",0,0,0
PRESENT,Chilabothrus subflavus,Jamaica,B.W.I. (British West Indies),0,0,0
PRESENT,Lynx rufus,United States of America,United States - Point Reyes National Seashore (CA),2018,4,28
PRESENT,Lynx rufus,United States of America,United States - Yosemite NP (CA),2017,4,15
PRESENT,Lynx rufus,United States of America,United States - Point Reyes National Seashore (CA),2019,9,16
PRESENT,Lynx rufus,United States of America,United States - Point Reyes National Seashore (CA),2014,5,23
PRESENT,Lynx rufus,United States of America,United States - Tarrant (TX),2011,10,20
PRESENT,Lynx rufus,United States of America,United States - Big Cypress National Preserve (FL),2016,2,4
PRESENT,Lynx rufus,United States of America,United States - Point Reyes National Seashore (CA),2014,5,24
PRESENT,Lynx rufus,Mexico,Mexico - Guanajuato (GT),2020,1,13
PRESENT,Lynx rufus,United States of America,United States - Point Reyes National Seashore (CA),2019,9,16
PRESENT,Lynx rufus,United States of America,United States - Yosemite NP (CA),2017,4,15
PRESENT,Lynx rufus,United States of America,United States - Point Reyes National Seashore (CA),2019,7,27
PRESENT,Lynx rufus,United States of America,United States - Yosemite NP (CA),2019,7,28
PRESENT,Lynx rufus,United States of America,United States - Marin (CA),2013,8,4
PRESENT,Lynx rufus,United States of America,United States - Yosemite NP (CA),2012,8,10
PRESENT,Lynx rufus,United States of America,United States - Aransas National Wildlife Refuge (TX),2018,2,20
PRESENT,Lynx rufus,United States of America,United States - Andrew Molera State Park (CA),2009,9,24
PRESENT,Lynx rufus,United States of America,United States - Monterey (CA),2019,7,28
PRESENT,Lynx rufus,United States of America,United States - San Bernardino (CA),2008,8,19
PRESENT,Lynx rufus,United States of America,United States - Sierra National Forest (CA),2017,3,5
PRESENT,Lynx rufus,Unknown,Unknown,0,0,0
PRESENT,Tragelaphus eurycerus,Unknown,Unknown,2014,8,5
PRESENT,Tragelaphus eurycerus,Unknown,Unknown,2014,10,29
PRESENT,Tragelaphus eurycerus,"Congo, Democratic Republic of the","Congo, Democratic Republic of the",1910,0,0
PRESENT,Tragelaphus eurycerus,"Congo, Democratic Republic of the","Congo, Democratic Republic of the",1911,7,6
PRESENT,Tragelaphus eurycerus,"Congo, Democratic Republic of the","Congo, Democratic Republic of the",0,0,0
PRESENT,Tragelaphus eurycerus,Unknown,Unknown,1992,9,28
PRESENT,Tragelaphus eurycerus,Unknown,Unknown,2017,11,29
PRESENT,Tragelaphus eurycerus,Kenya,Kenya,0,0,0
PRESENT,Tragelaphus eurycerus,Kenya,Kenya,0,0,0
PRESENT,Tragelaphus eurycerus,Kenya,Kenya,0,0,0
PRESENT,Tragelaphus eurycerus,Kenya,Kenya,0,0,0
PRESENT,Tragelaphus eurycerus,Unknown,Unknown,1908,1,1
PRESENT,Tragelaphus eurycerus,Kenya,Kenya,0,0,0
PRESENT,Tragelaphus eurycerus,Kenya,Kenya,0,0,0
PRESENT,Tragelaphus eurycerus,Kenya,N of Kijobe,0,0,0
PRESENT,Tragelaphus eurycerus,Kenya,Kenya,0,0,0
PRESENT,Tragelaphus eurycerus,Kenya,Kenya,1911,7,5
PRESENT,Tragelaphus eurycerus,Kenya,Kenya,1934,1,1
PRESENT,Tragelaphus eurycerus,Unknown,Unknown,2007,5,29
PRESENT,Tragelaphus eurycerus,Kenya,Aberdare Mts.,1934,11,28
PRESENT,Pan paniscus,Unknown,Unknown,1936,0,0
PRESENT,Pan paniscus,Unknown,Unknown,1936,0,0
PRESENT,Pan paniscus,Unknown,Unknown,1936,0,0
PRESENT,Pan paniscus,Unknown,Unknown,1936,0,0
PRESENT,Pan paniscus,Unknown,Unknown,1936,0,0
PRESENT,Pan paniscus,Unknown,Unknown,0,0,0
PRESENT,Pan paniscus,Unknown,Unknown,1936,0,0
PRESENT,Pan paniscus,Unknown,Unknown,0,0,0
PRESENT,Pan paniscus,Unknown,Unknown,0,0,0
PRESENT,Pan paniscus,Unknown,Unknown,0,0,0
PRESENT,Pan paniscus,France,Ménagerie,0,0,0
PRESENT,Pan paniscus,"Zoo Frankfurt am Main, Hessen, Deutschland","Zoo Frankfurt am Main, Hessen, Deutschland",1989,7,19
PRESENT,Pan paniscus,France,Ménagerie,0,0,0
PRESENT,Pan paniscus,unknown or invalid,unknown or invalid,0,0,0
PRESENT,Pan paniscus,Cameroon,"SE Cameroon, right bank of river Congo",0,0,0
PRESENT,Pan paniscus,France,Ménagerie,0,0,0
PRESENT,Pan paniscus,San Diego Zoo,San Diego Zoo,1997,12,20
PRESENT,Pan paniscus,Congo,Congo,0,0,0
PRESENT,Pan paniscus,Congo,Congo,0,0,0
PRESENT,Pan paniscus,San Diego Zoo,San Diego Zoo,1997,11,25
PRESENT,Damaliscus pygargus,South Africa,Cap de Bonne Espérance,0,0,0
PRESENT,Damaliscus pygargus,Unknown,Unknown,0,0,0
PRESENT,Damaliscus pygargus,Unknown,Unknown,1932,2,18
PRESENT,Damaliscus pygargus,Unknown,Unknown,0,0,0
PRESENT,Damaliscus pygargus,Unknown,Unknown,0,0,0
PRESENT,Damaliscus pygargus,Unknown,Unknown,1887,8,14
PRESENT,Damaliscus pygargus,Unknown,Unknown,1887,8,14
PRESENT,Damaliscus pygargus,South Africa,South Africa,0,0,0
PRESENT,Damaliscus pygargus,South Africa,"Near Kroonstad, Orange Free State",0,0,0
PRESENT,Damaliscus pygargus,South Africa,Near Cape Agulhas,1926,6,1
PRESENT,Damaliscus pygargus,South Africa,"Near Kroonstad, Orange Free State",0,0,0
PRESENT,Damaliscus pygargus,South Africa,Near Cape Agulhas,1927,1,6
PRESENT,Damaliscus pygargus,South Africa,"Near Kroonstad, Orange Free State",0,0,0
PRESENT,Damaliscus pygargus,South Africa,Near Kroonstad,1930,1,1
PRESENT,Damaliscus pygargus,South Africa,Near Kroonstad,1930,1,1
PRESENT,Damaliscus pygargus,South Africa,"Near Kroonstad, Orange Free State",0,0,0
PRESENT,Damaliscus pygargus,South Africa,"Near Kroonstad, Orange Free State",0,0,0
PRESENT,Damaliscus pygargus,South Africa,"Near Kroonstad, Orange Free State",0,0,0
PRESENT,Damaliscus pygargus,South Africa,"Near Kroonstad, Orange Free State",0,0,0
PRESENT,Damaliscus pygargus,South Africa,"Near Kroonstad, Orange Free State",0,0,0
PRESENT,Syncerus caffer,Unknown,Unknown,0,0,0
PRESENT,Syncerus caffer,Unknown,Unknown,0,0,0
PRESENT,Syncerus caffer,Congo,Congo,0,0,0
PRESENT,Syncerus caffer,Unknown,Unknown,0,0,0
PRESENT,Syncerus caffer,Liberia,Liberia,0,0,0
PRESENT,Syncerus caffer,Unknown,Unknown,1834,8,1
PRESENT,Syncerus caffer,Botswana,"Khwai, Mababe",0,0,0
PRESENT,Syncerus caffer,Liberia,Liberia,0,0,0
PRESENT,Syncerus caffer,Botswana,"Khwai, Mababe",0,0,0
PRESENT,Syncerus caffer,Unknown,Unknown,0,0,0
PRESENT,Syncerus caffer,Unknown,Unknown,0,0,0
PRESENT,Syncerus caffer,Unknown,Unknown,0,0,0
PRESENT,Syncerus caffer,Zimbabwe,Zimbabwe,0,0,0
PRESENT,Syncerus caffer,Mozambique,"Mozambique, Africa",0,0,0
PRESENT,Syncerus caffer,Zimbabwe,Zimbabwe,0,0,0
PRESENT,Syncerus caffer,Kenya,"Kenya:Nairobi, Nairobi National Park",0,0,0
PRESENT,Syncerus caffer,Kenya,"Kenya:Nairobi, Nairobi National Park",0,0,0
PRESENT,Syncerus caffer,Kenya,"Kenya:Nairobi, Nairobi National Park",0,0,0
PRESENT,Syncerus caffer,Kenya,"Kenya:Nairobi, Nairobi National Park",0,0,0
PRESENT,Syncerus caffer,Unknown,Unknown,0,0,0
PRESENT,Spizixos semitorques,"Taiwan, Province of China","Taiwan, Province of China",2016,5,10
PRESENT,Spizixos semitorques,China,Ningpo,0,0,0
PRESENT,Spizixos semitorques,"Taiwan, Province of China","Taiwan, Province of China",1934,5,6
PRESENT,Spizixos semitorques,"Taiwan, Province of China",Kodensho,1907,3,2
PRESENT,Spizixos semitorques,China,Kangding (Tatsien Lou),1895,0,0
PRESENT,Spizixos semitorques,"Taiwan, Province of China",Fungshan,0,0,0
PRESENT,Spizixos semitorques,"Taiwan, Province of China","Taiwan, Province of China",0,0,0
PRESENT,Spizixos semitorques,"Taiwan, Province of China","Taiwan, Province of China",0,0,0
PRESENT,Spizixos semitorques,China,FUZHOU,1929,8,2
PRESENT,Spizixos semitorques,China,China - Xinyang,2014,11,23
PRESENT,Spizixos semitorques,Unknown,Unknown,1988,3,12
PRESENT,Spizixos semitorques,Unknown,Unknown,1986,5,9
PRESENT,Spizixos semitorques,Unknown,Unknown,0,0,0
PRESENT,Spizixos semitorques,Captive Bird (National Aviary),Captive Bird (National Aviary),1994,7,30
PRESENT,Spizixos semitorques,China,Hengyang,1944,3,23
PRESENT,Spizixos semitorques,Unknown,Unknown,1994,2,15
PRESENT,Spizixos semitorques,"Taiwan, Province of China","Taiwan, Province of China",2017,9,12
PRESENT,Spizixos semitorques,"Taiwan, Province of China","Taiwan, Province of China",2015,11,25
PRESENT,Spizixos semitorques,"Taiwan, Province of China","Taiwan, Province of China",2016,6,23
PRESENT,Spizixos semitorques,Unknown,Unknown,1988,3,11
PRESENT,Galago moholi,Unknown,Unknown,0,0,0
PRESENT,Galago moholi,Mozambique,Vila Perry - Pavúa,1955,10,3
PRESENT,Galago moholi,Germany,Germany,0,0,0
PRESENT,Galago moholi,Unknown,Unknown,2001,12,9
PRESENT,Galago moholi,Namibia,Namibia,1890,6,21
PRESENT,Galago moholi,Unknown,Unknown,0,0,0
PRESENT,Galago moholi,South Africa,South Africa - Kruger National Park,1998,8,3
PRESENT,Galago moholi,Mozambique,Vila Perry - Pavúa,1955,10,3
PRESENT,Galago moholi,Unknown,Unknown,0,0,0
PRESENT,Galago moholi,South Africa,South Africa - Kruger National Park,2011,7,1
PRESENT,Galago moholi,Germany,Germany,2002,4,27
PRESENT,Galago moholi,Germany,Germany,2002,4,27
PRESENT,Galago moholi,Unknown,Unknown,0,0,0
PRESENT,Galago moholi,Unknown,Unknown,0,0,0
PRESENT,Galago moholi,South Africa,South Africa - Sabi Sabi Game Reserve and Notten's,2012,11,15
PRESENT,Galago moholi,South Africa,South Africa - Kruger National Park,2015,9,4
PRESENT,Galago moholi,Mozambique,Vila Paiva d'Andrada,1955,9,28
PRESENT,Galago moholi,Waterberg Police Post,Waterberg Police Post,1925,9,14
PRESENT,Galago moholi,"Wonderboom,Plot 167","Wonderboom,Plot 167",1995,3,28
PRESENT,Galago moholi,"Pretoria, Lydiana, 21 Siukerbos Drive","Pretoria, Lydiana, 21 Siukerbos Drive",2003,11,16
PRESENT,Lachesis muta,unknown or invalid,S.Amerika,0,0,0
PRESENT,Lachesis muta,Panama,Culebra,0,0,0
PRESENT,Lachesis muta,Unknown,Unknown,0,0,0
PRESENT,Lachesis muta,Trinidad and Tobago,Trinidad and Tobago,1957,0,0
PRESENT,Lachesis muta,Peru,Iquitos,0,0,0
PRESENT,Lachesis muta,Costa Rica,Costa Rica,0,0,0
PRESENT,Lachesis muta,Costa Rica,Costa Rica,0,0,0
PRESENT,Lachesis muta,Earth,Earth,0,0,0
PRESENT,Lachesis muta,Brazil,Brazil,0,0,0
PRESENT,Lachesis muta,Bolivia (Plurinational State of),"Ñuflo de Chavez, dirt road from Concepcion to Hacienda San Sebastian",2007,2,3
PRESENT,Lachesis muta,Suriname,"or Guyana, no other data",0,0,0
PRESENT,Lachesis muta,Costa Rica,Pavonnes,0,0,0
PRESENT,Lachesis muta,Unknown,Unknown,0,0,0
PRESENT,Lachesis muta,Pet Trade Specimen,Pet Trade Specimen,0,0,0
PRESENT,Lachesis muta,Unknown,Unknown,0,0,0
PRESENT,Lachesis muta,"Surinam or Guyana, no other data","Surinam or Guyana, no other data",0,0,0
PRESENT,Lachesis muta,Costa Rica,"Siquirres, George Van Horn",0,0,0
PRESENT,Lachesis muta,Brazil,.,1984,1,1
PRESENT,Lachesis muta,Trinidad and Tobago,Trinidad and Tobago,0,0,0
PRESENT,Lachesis muta,Panama,Panama,0,0,0
PRESENT,Lophotis gindiana,Unknown,Unknown,0,0,0
PRESENT,Lophotis gindiana,Unknown,Unknown,0,0,0
PRESENT,Lophotis gindiana,Ethiopia,Gewani,2010,1,17
